ID PDC local_x,Statut du Point de charge,Arrondissement_x,ID Station local,ID Station itinérance,Nom station,Code INSEE commune_x,Type implantation,Nombre point de recharge,Date mise à jour,Conditions d'accès,Adresse station_x,Paiement CB,Tarification,Date mise en service,Accessibilité PMR,Restriction gabarit,Stationnement 2 roues,Puissance max KW,Horaires,Statut du point de recharge,URL Description Point de charge,Heure mise à jour,latitude,longitude
FR*V75*EPX13*08*3,En service,13e Arrondissement,FR*V75*PPX13*08,FRV75PPX1308,Paris | Avenue de Choisy 8,75113.0,Voirie,4,2021-09-23,Accès libre,8 Avenue de Choisy 75013 Paris,True,https://belib.paris,2021-09-29,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX12*02*2,2022-12-02T14:52:32+01:00,48.82056,2.3643334
FR*V75*EPX13*09*4,En service,13e Arrondissement,FR*V75*PPX13*09,FRV75PPX1309,Paris | Rue Croulebarbe 1,75113.0,Voirie,6,2021-09-23,Accès libre,1 Rue Croulebarbe 75013 Paris,True,https://belib.paris,2021-12-01,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9020*03*2,2022-12-02T12:17:48+01:00,48.834526,2.353056
FR*V75*EPX14*06*2,En service,14e Arrondissement,FR*V75*PPX14*06,FRV75PPX1406,Paris | Rue du Départ 23,75114.0,Voirie,6,2021-09-23,Accès libre,23 Rue du Départ 75014 Paris,True,https://belib.paris,2021-09-01,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*13*1,2022-12-02T09:08:15+01:00,48.842175,2.323305
FR*V75*EPX13*12*2,En service,13e Arrondissement,FR*V75*PPX13*12,FRV75PPX1312,Paris | Rue Gouthière 12,75113.0,Voirie,6,2021-09-23,Accès libre,12 Rue Gouthière 75013 Paris,True,https://belib.paris,2021-09-29,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*19*5,2022-12-02T09:02:53+01:00,48.820423,2.3512075
FR*V75*EPX18*07*1,En service,18e Arrondissement,FR*V75*PPX18*07,FRV75PPX1807,Paris | Rue Jean-François Lépine 1,75118.0,Voirie,7,2022-07-01,Accès libre,1 Rue Jean-François Lépine 75018 Paris,True,https://belib.paris,2021-08-17,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*15*5,2022-12-02T12:20:19+01:00,48.8861,2.3591
FR*V75*EPX16*16*4,En service,16e Arrondissement,FR*V75*PPX16*16,FRV75PPX1616,Paris | Avenue Georges Mandel 1,75116.0,Voirie,6,2021-09-23,Accès libre,1 Avenue Georges Mandel 75016 Paris,True,https://belib.paris,2021-09-07,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9013*05*2,2022-12-02T10:29:12+01:00,48.863,2.2858
FR*V75*EPX16*17*4,En service,16e Arrondissement,FR*V75*PPX16*17,FRV75PPX1617,Paris | Boulevard Exelmans 77,75116.0,Voirie,4,2021-09-23,Accès libre,77 Boulevard Exelmans 75016 Paris,True,https://belib.paris,2021-09-07,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*15*1,2022-12-02T11:52:30+01:00,48.8433,2.2595
FR*V75*EPX17*07*6,En service,17e Arrondissement,FR*V75*PPX17*07,FRV75PPX1707,Paris | Rue Marguerite Long 11,75117.0,Voirie,6,2021-09-23,Accès libre,11 Rue Marguerite Long 75017 Paris,True,https://belib.paris,2021-09-07,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*26*2,2022-12-02T11:58:34+01:00,48.8914,2.304
FR*V75*EPX17*08*2,En service,17e Arrondissement,FR*V75*PPX17*08,FRV75PPX1708,Paris | Rue Legendre 126,75117.0,Voirie,5,2022-04-12,Accès libre,126 Rue Legendre 75017 Paris,True,https://belib.paris,2022-02-03,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*25*1,2022-12-02T10:50:59+01:00,48.8888,2.3222
FR*V75*EPX16*21*6,En service,16e Arrondissement,FR*V75*PPX16*21,FRV75PPX1621,Paris | Rue d'Auteuil 55,75116.0,Voirie,6,2021-09-23,Accès libre,55 Rue d'Auteuil 75016 Paris,True,https://belib.paris,2021-09-14,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX12*04*4,2022-12-02T10:55:16+01:00,48.8478,2.2636
FR*V75*EPX18*09*2,En service,18e Arrondissement,FR*V75*PPX18*09,FRV75PPX1809,Paris | Rue Championnet 162,75118.0,Voirie,6,2021-09-23,Accès libre,162 Rue Championnet 75018 Paris,True,https://belib.paris,2021-09-29,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*13*5,2022-12-02T11:14:49+01:00,48.8949,2.3355
FR*V75*EPX19*11*5,En service,19e Arrondissement,FR*V75*PPX19*11,FRV75PPX1911,Paris | Rue de Crimée 82,75119.0,Voirie,6,2021-09-23,Accès libre,82 Rue de Crimée 75019 Paris,True,https://belib.paris,2021-09-21,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*08*4,2022-12-02T11:49:25+01:00,48.8824,2.3866
FR*V75*EPX20*14*2,En service,20e Arrondissement,FR*V75*PPX20*14,FRV75PPX2014,Paris | Boulevard Mortier 15,75120.0,Voirie,5,2022-04-12,Accès libre,15 Boulevard Mortier 75020 Paris,True,https://belib.paris,2021-09-29,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9002*03*3,2022-12-02T11:42:27+01:00,48.8657,2.4087
FR*V75*EPX04*09*2,En service,Paris centre,FR*V75*PPX04*09,FRV75PPX0409,Paris | Rue Neuve Saint-Pierre 2,75104.0,Voirie,5,2021-09-23,Accès libre,2 Rue Neuve Saint-Pierre 75004 Paris,True,https://belib.paris,2021-10-12,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*17*5,2022-12-02T12:07:19+01:00,48.853573,2.363958
FR*V75*EPX06*10*3,En service,06e Arrondissement,FR*V75*PPX06*10,FRV75PPX0610,Paris | Rue Joseph Bara 15,75106.0,Voirie,5,2021-09-23,Accès libre,15 Rue Joseph Bara 75006 Paris,True,https://belib.paris,2021-10-19,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*06*5,2022-12-02T11:55:06+01:00,48.84189,2.333149
FR*V75*EPX05*10*2,En service,05e Arrondissement,FR*V75*PPX05*10,FRV75PPX0510,Paris | Rue Paul Painlevé 7,75105.0,Voirie,5,2021-09-23,Accès libre,7 Rue Paul Painlevé 75005 Paris,True,https://belib.paris,2021-10-12,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*06*5,2022-12-02T12:42:23+01:00,48.849903,2.3444285
FR*V75*EPX07*13*5,En service,07e Arrondissement,FR*V75*PPX07*13,FRV75PPX0713,Paris | Rue de Grenelle  152,75107.0,Voirie,6,2021-09-23,Accès libre,152 Rue de Grenelle 75007 Paris,True,https://belib.paris,2021-10-29,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX03*06*4,2022-12-02T12:38:16+01:00,48.85806,2.310588
FR*V75*EPX08*16*3,En test,08e Arrondissement,FR*V75*PPX08*16,FRV75PPX0816,Paris | Avenue de Messine  12,75108.0,Voirie,5,2021-09-23,Accès libre,12 Avenue de Messine 75008 Paris,True,https://belib.paris,unknown,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*13*2,2022-12-02T12:49:46+01:00,48.87593,2.314194
FR*V75*EPX09*08*2,En service,09e Arrondissement,FR*V75*PPX09*08,FRV75PPX0908,Paris | boulevard Rochechouart 31,75109.0,Voirie,7,2021-09-23,Accès libre,31 boulevard Rochechouart 75009 Paris,True,https://belib.paris,2021-11-16,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*06*5,2022-12-02T13:00:55+01:00,48.882973,2.345487
FR*V75*EPX12*11*4,En service,12e Arrondissement,FR*V75*PPX12*11,FRV75PPX1211,Paris | Rue Antoine-Julien Henard 3,75112.0,Voirie,6,2021-10-27,Accès libre,3 Rue Henard 75012 Paris,True,https://belib.paris,2021-10-26,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9013*01*1,2022-12-02T13:03:13+01:00,48.84154,2.389211
FR*V75*EPX11*17*2,En service,11e Arrondissement,FR*V75*PPX11*17,FRV75PPX1117,Paris | Boulevard Richard Lenoir 110,75111.0,Voirie,6,2022-05-20,Accès libre,110 Boulevard Richard Lenoir 75011 Paris,True,https://belib.paris,2021-11-23,Non accessible,aucune restriction,False,7.0,24/7,Inconnu,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*16*5,2022-12-02T12:42:46+01:00,48.864063,2.3713984
FR*V75*EPX13*14*4,En service,13e Arrondissement,FR*V75*PPX13*14,FRV75PPX1314,Paris | Rue Marie-Andrée Lagroua Weil-Halle 2,75113.0,Voirie,4,2021-09-23,Accès libre,2 Rue Marie-Andrée Lagroua Weil-Halle 75013 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*05*1,2022-12-02T13:16:54+01:00,48.82764,2.3810866
FR*V75*EPX13*15*5,En service,13e Arrondissement,FR*V75*PPX13*15,FRV75PPX1315,Paris | Rue de Tolbiac 245,75113.0,Voirie,6,2021-09-23,Accès libre,245 Rue de Tolbiac 75013 Paris,True,https://belib.paris,2022-06-17,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EHBSAE*PDA*05*3,2022-12-02T14:57:00+01:00,48.826233,2.34245
FR*V75*EPX13*16*3,En service,13e Arrondissement,FR*V75*PPX13*16,FRV75PPX1316,Paris | Rue de Tolbiac 147,75113.0,Voirie,6,2021-11-03,Accès libre,145 Rue de Tolbiac 75013 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*04*4,2022-12-02T14:59:09+01:00,48.826084,2.358049
FR*V75*EPX13*18*3,En service,13e Arrondissement,FR*V75*PPX13*18,FRV75PPX1318,Paris | boulevard Vincent Auriol 143,75113.0,Voirie,6,2021-09-23,Accès libre,143 boulevard Vincent Auriol 75013 Paris,True,https://belib.paris,2021-10-26,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9014*03*3,2022-12-02T10:28:28+01:00,48.832825,2.36241
FR*V75*EPX14*12*5,En service,14e Arrondissement,FR*V75*PPX14*12,FRV75PPX1412,Paris | Rue Raymond Losserand 145,75114.0,Voirie,7,2021-09-23,Accès libre,145 Rue Raymond Losserand 75014 Paris,True,https://belib.paris,2021-10-19,Non accessible,aucune restriction,False,3.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*19*4,2022-12-02T15:05:19+01:00,48.83126,2.313088
FR*V75*EPX14*12*6,En service,14e Arrondissement,FR*V75*PPX14*12,FRV75PPX1412,Paris | Rue Raymond Losserand 145,75114.0,Voirie,7,2021-09-23,Accès libre,145 Rue Raymond Losserand 75014 Paris,True,https://belib.paris,2021-10-19,Non accessible,aucune restriction,False,3.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9001*02*1,2022-12-02T15:05:38+01:00,48.83126,2.313088
FR*V75*EPX14*13*4,En service,14e Arrondissement,FR*V75*PPX14*13,FRV75PPX1413,Paris | Boulevard Jourdan 26,75114.0,Voirie,7,2021-09-23,Accès libre,26 Boulevard Jourdan 75014 Paris,True,https://belib.paris,2021-10-19,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*06*2,2022-12-02T10:56:13+01:00,48.82076,2.3370783
FR*V75*EPX15*29*2,En service,15e Arrondissement,FR*V75*PPX15*29,FRV75PPX1529,Paris | Avenue de Suffren 78,75115.0,Voirie,5,2021-09-23,Accès libre,78 Avenue de Suffren 75015 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*15*5,2022-12-02T10:44:36+01:00,48.851833,2.2997985
FR*V75*EPX15*32*5,En service,15e Arrondissement,FR*V75*PPX15*32,FRV75PPX1532,Paris | Rue Olier 15,75115.0,Voirie,6,2021-09-23,Accès libre,15 Rue Olier 75015 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*02*2,2022-12-02T10:56:01+01:00,48.835197,2.2914295
FR*V75*EPX15*35*2,En service,15e Arrondissement,FR*V75*PPX15*35,FRV75PPX1535,Paris | Avenue du Maine 4,75115.0,Voirie,6,2021-09-23,Accès libre,4 Avenue du Maine 75015 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*01*5,2022-12-02T11:06:41+01:00,48.844707,2.3198109
FR*V75*EPX16*27*4,En service,16e Arrondissement,FR*V75*PPX16*27,FRV75PPX1627,Paris | Avenue Victor Hugo 180,75116.0,Voirie,6,2021-09-23,Accès libre,180 Avenue Victor Hugo 75016 Paris,True,https://belib.paris,2021-11-16,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*12*5,2022-12-02T11:34:15+01:00,48.865818,2.2762194
FR*V75*EPX16*26*4,En service,16e Arrondissement,FR*V75*PPX16*26,FRV75PPX1626,Paris | Rue du Ranelagh 33,75116.0,Voirie,6,2021-09-23,Accès libre,33 Rue du Ranelagh 75016 Paris,True,https://belib.paris,2021-11-09,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*14*6,2022-12-02T11:25:58+01:00,48.853813,2.2768772
FR*V75*EPX16*29*4,En service,16e Arrondissement,FR*V75*PPX16*29,FRV75PPX1629,Paris | Rue Rémusat 8,75116.0,Voirie,6,2021-09-23,Accès libre,8 Rue Rémusat 75016 Paris,True,https://belib.paris,2021-10-19,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*10*1,2022-12-02T12:11:42+01:00,48.847847,2.272306
FR*V75*EPX17*16*4,En service,17e Arrondissement,FR*V75*PPX17*16,FRV75PPX1716,Paris | Rue Navier 47,75117.0,Voirie,7,2021-09-23,Accès libre,47 Rue Navier 75017 Paris,True,https://belib.paris,2021-11-23,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*24*3,2022-12-02T08:27:00+01:00,48.895756,2.3242009
FR*V75*EPX18*12*5,En service,18e Arrondissement,FR*V75*PPX18*12,FRV75PPX1812,Paris | Rue Ordener 120,75118.0,Voirie,5,2021-09-23,Accès libre,120 Rue Ordener 75018 Paris,True,https://belib.paris,2021-12-01,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*14*4,2022-12-02T07:16:44+01:00,48.893276,2.3395
FR*V75*EPX18*13*4,En service,18e Arrondissement,FR*V75*PPX18*13,FRV75PPX1813,Paris | Rue Ramey 62,75118.0,Voirie,6,2021-09-23,Accès libre,62 Rue Ramey 75018 Paris,True,https://belib.paris,2021-12-01,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*05*6,2022-12-02T13:58:36+01:00,48.891644,2.344978
FR*V75*EPX19*17*1,En service,19e Arrondissement,FR*V75*PPX19*17,FRV75PPX1917,Paris | Avenue Secrétan 4,75119.0,Voirie,6,2021-09-23,Accès libre,4 Avenue Secrétan 75019 Paris,True,https://belib.paris,2021-11-15,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX02*08*4,2022-12-02T13:56:56+01:00,48.882175,2.370891
FR*V75*EPX19*17*5,En service,19e Arrondissement,FR*V75*PPX19*17,FRV75PPX1917,Paris | Avenue Secrétan 4,75119.0,Voirie,6,2021-09-23,Accès libre,4 Avenue Secrétan 75019 Paris,True,https://belib.paris,2021-11-16,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*03*4,2022-12-02T12:18:21+01:00,48.882175,2.370891
