,Arrondissement_x,Code INSEE commune_x,Type implantation,Nombre point de recharge,Paiement CB,Accessibilité PMR,Restriction gabarit,Stationnement 2 roues,Puissance max KW,Statut du point de recharge,Type de chargeur,latitude,longitude,Arrondissement_x_encode,Type implantation_encode,Paiement CB_encode,Accessibilité PMR_encode,Restriction gabarit_encode,Stationnement 2 roues_encode,Statut du point de recharge_encode,Type de chargeur_encode
706,10e Arrondissement,75110.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87565,2.372715,5,1,1,0,1,0,0,3
707,11e Arrondissement,75111.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.849968,2.387246,6,1,1,0,1,0,0,3
708,11e Arrondissement,75111.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.849968,2.387246,6,1,1,0,1,0,0,3
709,12e Arrondissement,75112.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.833412,2.388111,7,1,1,0,1,0,0,3
710,12e Arrondissement,75112.0,Voirie,7,True,Réservé PMR,aucune restriction,False,7.0,Disponible,Prise type EF,48.83519,2.4002905,7,1,1,1,1,0,0,3
711,11e Arrondissement,75111.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.864063,2.3713984,6,1,1,0,1,0,0,3
712,13e Arrondissement,75113.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.827972,2.372195,8,1,1,0,1,0,0,3
713,13e Arrondissement,75113.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.826084,2.358049,8,1,1,0,1,0,0,3
714,13e Arrondissement,75113.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.82325,2.354296,8,1,1,0,1,0,1,3
715,13e Arrondissement,75113.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.83656,2.3592348,8,1,1,0,1,0,0,3
716,13e Arrondissement,75113.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.832825,2.36241,8,1,1,0,1,0,0,3
717,14e Arrondissement,75114.0,Voirie,6,True,Non accessible,aucune restriction,False,3.0,Disponible,Prise type EF,48.82668,2.3237355,9,1,1,0,1,0,0,3
718,14e Arrondissement,75114.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.83126,2.313088,9,1,1,0,1,0,0,3
719,15e Arrondissement,75115.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.837017,2.2986736,10,1,1,0,1,0,0,3
720,15e Arrondissement,75115.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.84348,2.2994812,10,1,1,0,1,0,1,3
721,15e Arrondissement,75115.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.84348,2.2994812,10,1,1,0,1,0,1,3
722,15e Arrondissement,75115.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Occupé (en charge),Prise type EF,48.835197,2.2914295,10,1,1,0,1,0,1,3
723,17e Arrondissement,75117.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.879463,2.2899947,12,1,1,0,1,0,0,3
724,16e Arrondissement,75116.0,Voirie,7,True,Non accessible,aucune restriction,False,3.0,Disponible,Prise type EF,48.867313,2.280347,11,1,1,0,1,0,0,3
725,17e Arrondissement,75117.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.884953,2.3035011,12,1,1,0,1,0,0,3
726,17e Arrondissement,75117.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.884953,2.3035011,12,1,1,0,1,0,0,3
727,17e Arrondissement,75117.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.878845,2.2878556,12,1,1,0,1,0,0,3
728,18e Arrondissement,75118.0,Voirie,7,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.892082,2.3331354,13,1,1,0,1,0,0,3
729,18e Arrondissement,75118.0,Voirie,6,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.885006,2.3475914,13,1,1,0,1,0,0,3
730,19e Arrondissement,75119.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87274,2.3782985,14,1,1,0,1,0,0,3
731,20e Arrondissement,75120.0,Voirie,5,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87233,2.39951,15,1,1,0,1,0,0,3
732,20e Arrondissement,75120.0,Voirie,6,True,Non accessible,aucune restriction,False,3.0,Disponible,Prise type EF,48.85844,2.402911,15,1,1,0,1,0,0,3
733,10e Arrondissement,75110.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.87517,2.348162,5,1,1,0,1,0,0,3
734,20e Arrondissement,75120.0,Voirie,4,True,Non accessible,aucune restriction,False,7.0,Disponible,Prise type EF,48.867603,2.4021437,15,1,1,0,1,0,0,3
735,Paris centre,75104.0,Parking public,21,True,Non accessible,Hauteur maximale 1.90m,False,43.0,Disponible,Prise type 2,48.856796,2.3538697,16,0,1,0,0,0,0,0
736,Paris centre,75104.0,Parking public,21,True,Non accessible,Hauteur maximale 1.90m,False,50.0,Disponible,Prise type Chademo,48.856796,2.3538697,16,0,1,0,0,0,0,1
737,05e Arrondissement,75105.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.850613,2.3453429,0,1,0,0,1,0,0,3
738,06e Arrondissement,75106.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Disponible,Prise type EF,48.851025,2.326367,1,1,0,0,1,0,0,3
739,08e Arrondissement,75108.0,Voirie,3,False,Non accessible,aucune restriction,False,22.0,Occupé (en charge),Prise type EF,48.8807,2.321369,3,1,0,0,1,0,1,3
