;Statut du Point de charge;Arrondissement_x;ID Station local;ID Station itineerance;Nom station;Code INSEE commune_x;Type implantation;Nombre point de recharge;Date mise e  jour;Conditions d acces;Adresse station_x;Paiement CB;Tarification;Date mise en service;Accessibilitee PMR;Restriction gabarit;Stationnement 2 roues;Puissance max KW;Horaires;Type de chargeur;latitude;longitude;ID PDC local;Statut du point de recharge;URL Description Point de charge;Heure mise e  jour;Coordonneees geeographiques
659;En service;16e Arrondissement;FR*V75*PPX16*03;FRV75PPX1603;Paris | Rue des Eaux  2;75116.0;Voirie;6;23/09/2021;Acces libre;2 Rue des Eaux 75016 Paris;TRUE;https://belib.paris;09/11/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.85666;2.2856026;FR*V75*EPX03*04*6;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX03*04*6;2022-12-02T10:34:37+01:00;48.86502,2.360503
660;En service;15e Arrondissement;FR*V75*PPX15*12;FRV75PPX1512;Paris | Rue Paul Barruel 44;75115.0;Voirie;6;23/09/2021;Acces libre;44 Rue Paul Barruel 75015 Paris;TRUE;https://belib.paris;13/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.837364;2.3059905;FR*V75*EPX17*14*1;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*14*1;2022-12-02T07:46:38+01:00;48.8809,2.3099
661;En service;16e Arrondissement;FR*V75*PPX16*04;FRV75PPX1604;Paris | Rue Jean de la Fontaine 42;75116.0;Voirie;4;23/09/2021;Acces libre;42 Rue Jean de la Fontaine 75016 Paris;TRUE;https://belib.paris;09/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.850998;2.2719011;FR*V75*EPX07*03*5;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*03*5;2022-12-02T07:30:03+01:00;48.858727,2.314834
662;En service;16e Arrondissement;FR*V75*PPX16*07;FRV75PPX1607;Paris | square Tolstoe¯ 2;75116.0;Voirie;6;23/09/2021;Acces libre;2 square Tolstoe¯ 75016 Paris;TRUE;https://belib.paris;22/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8531;2.261698;FR*V75*EPX16*25*4;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*25*4;2022-12-02T07:53:39+01:00;48.861294,2.28423
663;En service;20e Arrondissement;FR*V75*PPX20*06;FRV75PPX2006;Paris | Rue Julien Lacroix 39;75120.0;Voirie;6;23/09/2021;Acces libre;39 Rue Julien Lacroix 75020 Paris;TRUE;https://belib.paris;07/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.86986;2.38494;FR*V75*EPX17*01*3;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*01*3;2022-12-02T08:41:21+01:00;48.878258,2.2967632
664;En service;15e Arrondissement;FR*V75*PPX15*18;FRV75PPX1518;Paris | Rue de la Feedeeration 10;75115.0;Voirie;6;23/09/2021;Acces libre;10 Rue de la Feedeeration 75015 Paris;TRUE;https://belib.paris;13/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.85482;2.2904053;FR*V75*EPX16*12*5;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*12*5;2022-12-02T08:37:04+01:00;48.8534,2.2685
665;En service;16e Arrondissement;FR*V75*PPX16*09;FRV75PPX1609;Paris | Avenue Paul Doumer 72;75116.0;Voirie;6;23/09/2021;Acces libre;72 Avenue Paul Doumer 75016 Paris;TRUE;https://belib.paris;22/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.859756;2.278694;FR*V75*EPX16*08*5;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*08*5;2022-12-02T11:25:47+01:00;48.850754,2.2739246
666;En service;19e Arrondissement;FR*V75*PPX19*04;FRV75PPX1904;Paris | Boulevard Seerurier 60;75119.0;Voirie;5;23/09/2021;Acces libre;60 Boulevard Seerurier 75019 Paris;TRUE;https://belib.paris;22/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.88101;2.3978;FR*V75*EPX15*27*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*27*6;2022-12-02T11:37:01+01:00;48.8479,2.2847
667;En service;Paris centre;FR*V75*PPX02*05;FRV75PPX0205;Paris | Rue Etienne Marcel  36;75102.0;Voirie;5;12/04/2022;Acces libre;36 Rue Etienne Marcel 75002 Paris;TRUE;https://belib.paris;11/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.86502;2.344388;FR*V75*EPX10*07*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*07*1;2022-12-02T12:01:09+01:00;48.881493,2.362957
668;En service;Paris centre;FR*V75*PPX02*05;FRV75PPX0205;Paris | Rue Etienne Marcel  36;75102.0;Voirie;5;12/04/2022;Acces libre;36 Rue Etienne Marcel 75002 Paris;TRUE;https://belib.paris;11/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.86502;2.344388;FR*V75*E9008*02*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9008*02*3;2022-12-02T11:51:05+01:00;48.8807,2.321369
669;En service;Paris centre;FR*V75*PPX04*05;FRV75PPX0405;Paris | Quai de Beethune 36;75104.0;Voirie;5;12/04/2022;Acces libre;36 Quai de Beethune 75004 Paris;TRUE;https://belib.paris;11/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.851254;2.3564553;FR*V75*EPX03*03*3;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX03*03*3;2022-12-02T12:10:10+01:00;48.858967,2.36738
670;En service;05e Arrondissement;FR*V75*PPX05*08;FRV75PPX0508;Paris | Rue Gay-Lussac 66;75105.0;Voirie;5;12/04/2022;Acces libre;66 Rue Gay-Lussac 75005 Paris;TRUE;https://belib.paris;11/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.842007;2.3430684;FR*V75*E9006*01*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9006*01*2;2022-12-02T08:39:55+01:00;48.85246,2.341483
671;En service;Paris centre;FR*V75*PPX04*06;FRV75PPX0406;Paris | Quai du Marchee Neuf 8;75104.0;Voirie;6;23/09/2021;Acces libre;8 Quai du Marchee Neuf 75004 Paris;TRUE;https://belib.paris;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8542;2.345341;FR*V75*E9005*03*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9005*03*1;2022-12-02T04:30:04+01:00;48.850613,2.3453429
672;En service;Paris centre;FR*V75*PPX04*06;FRV75PPX0406;Paris | Quai du Marchee Neuf 8;75104.0;Voirie;6;23/09/2021;Acces libre;8 Quai du Marchee Neuf 75004 Paris;TRUE;https://belib.paris;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8542;2.345341;FR*V75*E9012*01*2;Inconnu;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9012*01*2;2022-12-02T04:30:04+01:00;48.834084,2.405248
673;En service;07e Arrondissement;FR*V75*PPX07*08;FRV75PPX0708;Paris | Avenue de la Bourdonnais 45;75107.0;Voirie;6;23/09/2021;Acces libre;45 Avenue de la Bourdonnais 75007 Paris;TRUE;https://belib.paris;01/09/2021;Non accessible;aucune restriction;TRUE;3.0;24-juil;Prise type EF;48.85807;2.299582;FR*V75*E9019*01*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9019*01*3;2022-12-02T04:30:04+01:00;48.88472,2.369961
674;En service;08e Arrondissement;FR*V75*PPX08*11;FRV75PPX0811;Paris | Rue la Boeetie 37;75108.0;Voirie;5;11/03/2022;Acces libre;37 Rue la Boeetie 75008 Paris;TRUE;https://belib.paris;14/09/2021;Non accessible;aucune restriction;TRUE;3.0;24-juil;Prise type EF;48.8737;2.314663;FR*V75*EPX09*12*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX09*12*6;2022-12-02T04:30:04+01:00;48.880573,2.3317547
675;En service;08e Arrondissement;FR*V75*PPX08*11;FRV75PPX0811;Paris | Rue la Boeetie 37;75108.0;Voirie;5;11/03/2022;Acces libre;37 Rue la Boeetie 75008 Paris;TRUE;https://belib.paris;14/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8737;2.314663;FR*V75*EPX18*01*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*01*1;2022-12-02T04:30:04+01:00;48.898304,2.3423252
676;En service;09e Arrondissement;FR*V75*PPX09*05;FRV75PPX0905;Paris | Rue de la Chausseee d Antin 5;75109.0;Voirie;5;12/04/2022;Acces libre;5 Rue de la Chausseee d Antin 75009 Paris;TRUE;https://belib.paris;26/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.871643;2.3338861;FR*V75*EPX18*01*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*01*6;2022-12-02T04:30:04+01:00;48.898304,2.3423252
677;En service;06e Arrondissement;FR*V75*PPX06*07;FRV75PPX0607;Paris | Rue du Four 38;75106.0;Voirie;6;23/09/2021;Acces libre;38 Rue du Four 75006 Paris;TRUE;https://belib.paris;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.85245;2.3314662;FR*V75*EPX10*06*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*06*2;2022-12-02T04:30:04+01:00;48.87179,2.372482
678;En service;08e Arrondissement;FR*V75*PPX08*13;FRV75PPX0813;Paris | Rue Frane§ois 1er 38;75108.0;Voirie;6;23/09/2021;Acces libre;38 Rue Frane§ois 1er 75008 Paris;TRUE;https://belib.paris;21/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.86821;2.3046348;FR*V75*EPX10*08*1;Inconnu;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*08*1;2022-12-02T04:30:04+01:00;48.87081,2.354076
679;En service;12e Arrondissement;FR*V75*PPX12*08;FRV75PPX1208;Paris | Rue Fabre d eglantine 2;75112.0;Voirie;5;12/04/2022;Acces libre;2 Rue Fabre d eglantine 75012 Paris;TRUE;https://belib.paris;25/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.845577;2.3953738;FR*V75*EPX13*06*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*06*3;2022-12-02T04:30:04+01:00;48.82315,2.3753989
680;En service;10e Arrondissement;FR*V75*PPX10*08;FRV75PPX1008;Paris | Rue de Metz 6;75110.0;Voirie;4;23/09/2021;Acces libre;6 Rue de Metz 75010 Paris;TRUE;https://belib.paris;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.87081;2.354076;FR*V75*EPX19*07*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*07*2;2022-12-02T04:30:04+01:00;48.8792,2.3839
681;En test;12e Arrondissement;FR*V75*PPX12*09;FRV75PPX1209;Paris | Avenue Ledru Rollin 20;75112.0;Voirie;5;23/09/2021;Acces libre;20 Avenue Ledru Rollin 75012 Paris;TRUE;https://belib.paris;unknown;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.84652;2.3692153;FR*V75*EPX18*07*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*07*1;2022-12-02T04:30:04+01:00;48.8861,2.3591
682;En test;12e Arrondissement;FR*V75*PPX12*09;FRV75PPX1209;Paris | Avenue Ledru Rollin 20;75112.0;Voirie;5;23/09/2021;Acces libre;20 Avenue Ledru Rollin 75012 Paris;TRUE;https://belib.paris;unknown;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.84652;2.3692153;FR*V75*EPX18*08*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*08*2;2022-12-02T04:30:04+01:00;48.8954,2.35
683;En service;14e Arrondissement;FR*V75*PPX14*04;FRV75PPX1404;Paris | Rue Castagnou 10;75114.0;Voirie;7;23/09/2021;Acces libre;10 Rue Castagnou 75014 Paris;TRUE;https://belib.paris;06/09/2021;Reeservee PMR;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.83273;2.32608;FR*V75*EPX18*09*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*09*3;2022-12-02T04:30:04+01:00;48.8949,2.3355
684;En service;14e Arrondissement;FR*V75*PPX14*04;FRV75PPX1404;Paris | Rue Castagnou 10;75114.0;Voirie;7;23/09/2021;Acces libre;10 Rue Castagnou 75014 Paris;TRUE;https://belib.paris;06/09/2021;Non accessible;aucune restriction;TRUE;3.0;24-juil;Prise type EF;48.83273;2.32608;FR*V75*EPX19*09*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*09*3;2022-12-02T04:30:04+01:00;48.8769,2.3812
685;En service;13e Arrondissement;FR*V75*PPX13*12;FRV75PPX1312;Paris | Rue Gouthiere 12;75113.0;Voirie;6;23/09/2021;Acces libre;12 Rue Gouthiere 75013 Paris;TRUE;https://belib.paris;29/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.820423;2.3512075;FR*V75*EPX19*10*4;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*10*4;2022-12-02T04:30:04+01:00;48.8777,2.3916
686;En service;13e Arrondissement;FR*V75*PPX13*10;FRV75PPX1310;Paris | Rue Fernand Braudel 21;75113.0;Voirie;4;23/09/2021;Acces libre;21 Rue Fernand Braudel 75013 Paris;TRUE;https://belib.paris;06/10/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.83623;2.3724644;FR*V75*EPX12*16*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX12*16*1;2022-12-02T04:30:04+01:00;48.835518,2.3850355
687;En service;19e Arrondissement;FR*V75*PPX19*05;FRV75PPX1905;Paris | Rue d Aubervilliers 126;75119.0;Voirie;7;23/09/2021;Acces libre;126 Rue d Aubervilliers 75019 Paris;TRUE;https://belib.paris;05/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8917;2.3691;FR*V75*EPX13*18*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*18*6;2022-12-02T04:30:04+01:00;48.832825,2.36241
688;En service;15e Arrondissement;FR*V75*PPX15*21;FRV75PPX1521;Paris | Rue Jean Sicard 1;75115.0;Voirie;7;23/09/2021;Acces libre;1 Rue Jean Sicard 75015 Paris;TRUE;https://belib.paris;11/08/2021;Non accessible;aucune restriction;TRUE;3.0;24-juil;Prise type EF;48.8287;2.2989;FR*V75*EPX15*32*3;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*32*3;2022-12-02T04:30:04+01:00;48.835197,2.2914295
