ID PDC local;Statut du point de recharge;URL Description Point de charge;Heure mise à jour;Coordonnées géographiques;Adresse station;Code INSEE commune;Arrondissement
FR*V75*EPX07*02*4;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*02*4;2022-12-02T14:48:05+01:00;48.85808,2.3040495;205 Avenue Bosquet 75007 Paris;75107;07e Arrondissement
FR*V75*EPX17*05*5;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*05*5;2022-12-02T14:43:04+01:00;48.894165,2.3211582;66 Rue de la Jonquière 75017 Paris;75117;17e Arrondissement
FR*V75*EPX18*13*5;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*13*5;2022-12-02T14:59:16+01:00;48.891644,2.344978;62 Rue Ramey 75018 Paris;75118;18e Arrondissement
FR*V75*EPX20*11*6;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*11*6;2022-12-02T15:05:24+01:00;48.8492,2.4133;117 Rue de Lagny 75020 Paris;75120;20e Arrondissement
FR*V75*E9017*03*1;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9017*03*1;2022-12-02T15:05:57+01:00;48.88569,2.297463;4 Avenue Gourgaud 75017 Paris;75117;17e Arrondissement
FR*V75*EPX16*23*3;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*23*3;2022-12-02T15:07:48+01:00;48.87244,2.2915578;18 Avenue Victor Hugo 75016 Paris;75116;16e Arrondissement
FR*V75*EPX06*07*2;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*07*2;2022-12-02T15:08:08+01:00;48.85245,2.3314662;38 Rue du Four 75006 Paris;75106;06e Arrondissement
FR*V75*EPX06*07*3;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*07*3;2022-12-02T15:08:10+01:00;48.85245,2.3314662;38 Rue du Four 75006 Paris;75106;06e Arrondissement
FR*V75*EPX16*04*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*04*3;2022-12-02T12:21:05+01:00;48.850998,2.2719011;42 Rue Jean de la Fontaine 75016 Paris;75116;16e Arrondissement
FR*V75*EPX17*13*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*13*3;2022-12-02T07:59:27+01:00;48.8935,2.3148;181 quater Avenue de Clichy 75017 Paris;75117;17e Arrondissement
FR*V75*E9020*05*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9020*05*2;2022-12-02T07:52:55+01:00;48.863766,2.41177;104 Rue Louis Lumière 75020 Paris;75120;20e Arrondissement
FR*V75*EPX05*06*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*06*2;2022-12-02T12:25:29+01:00;48.839775,2.3476574;16 Rue Claude Bernard 75005 Paris;75105;05e Arrondissement
FR*V75*EPX08*11*4;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*11*4;2022-12-02T12:35:47+01:00;48.8737,2.314663;37 Rue la Boétie 75008 Paris;75108;08e Arrondissement
FR*V75*EPX15*32*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*32*1;2022-12-02T12:32:31+01:00;48.835197,2.2914295;15 Rue Olier 75015 Paris;75115;15e Arrondissement
FR*V75*EPX16*10*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*10*1;2022-12-02T12:43:07+01:00;48.847862,2.2745266;53 Avenue de Versailles 75016 Paris;75116;16e Arrondissement
FR*V75*EPX07*06*1;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*06*1;2022-12-02T12:45:26+01:00;48.85988,2.3245049;5 Rue de Bellechasse 75007 Paris;75107;07e Arrondissement
FR*V75*EPX08*06*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*06*1;2022-12-02T12:45:49+01:00;48.87839,2.3225684;46 Rue de Rome 75008 Paris;75108;08e Arrondissement
FR*V75*EPX20*10*2;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*10*2;2022-12-02T12:56:08+01:00;48.8692,2.3809;2 Rue des Couronnes 75020 Paris;75120;20e Arrondissement
FR*V75*EPX04*01*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*01*1;2022-12-02T13:07:47+01:00;48.854847,2.3505278;23 Quai aux Fleurs 75004 Paris;75104;Paris centre
FR*V75*EPX05*07*2;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*07*2;2022-12-02T13:00:10+01:00;48.851387,2.3472476;1 Rue Dante 75005 Paris;75105;05e Arrondissement
FR*V75*EPX18*05*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*05*3;2022-12-02T12:51:33+01:00;48.88836,2.3480344;17 Rue Custine 75018 Paris;75118;18e Arrondissement
FR*V75*EPX20*14*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*14*2;2022-12-02T13:15:59+01:00;48.8657,2.4087;15 Boulevard Mortier 75020 Paris;75120;20e Arrondissement
FR*V75*EPX07*05*7;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*05*7;2022-12-02T13:36:05+01:00;48.84828,2.315725;2 Rue Duroc 75007 Paris;75107;07e Arrondissement
FR*V75*EPX11*17*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*17*3;2022-12-02T14:26:39+01:00;48.864063,2.3713984;110 Boulevard Richard Lenoir 75011 Paris;75111;11e Arrondissement
FR*V75*EPX12*07*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX12*07*3;2022-12-02T14:10:22+01:00;48.84837,2.367915;20 Boulevard de la Bastille 75012 Paris;75112;12e Arrondissement
FR*V75*EPX13*16*1;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*16*1;2022-12-02T14:12:42+01:00;48.826084,2.358049;145 Rue de Tolbiac 75013 Paris;75113;13e Arrondissement
FR*V75*EPX16*26*1;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*26*1;2022-12-02T14:15:24+01:00;48.853813,2.2768772;33 Rue du Ranelagh 75016 Paris;75116;16e Arrondissement
FR*V75*EPX09*08*1;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX09*08*1;2022-12-02T14:37:57+01:00;48.882973,2.345487;31 boulevard Rochechouart 75009 Paris;75109;09e Arrondissement
FR*V75*E9012*07*2;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9012*07*2;2022-12-02T14:41:16+01:00;48.839947,2.397822;5 Rue Docteur Goujon 75012 Paris;75112;12e Arrondissement
FR*V75*EPX09*08*5;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX09*08*5;2022-12-02T14:41:38+01:00;48.882973,2.345487;31 boulevard Rochechouart 75009 Paris;75109;09e Arrondissement
FR*V75*EPX09*09*4;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX09*09*4;2022-12-02T14:31:59+01:00;48.875465,2.342083;56 Rue la Fayette 75009 Paris;75109;09e Arrondissement
FR*V75*EHBSAG*LOB*05*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EHBSAG*LOB*05*2;2022-12-02T14:30:05+01:00;48.856796,2.3538697;4 Rue de Lobau 75004 Paris;75104;Paris centre
FR*V75*EPX03*03*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX03*03*6;2022-12-02T14:38:22+01:00;48.858967,2.36738;87 Boulevard Beaumarchais 75003 Paris;75103;Paris centre
FR*V75*EPX02*05*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX02*05*1;2022-12-02T14:37:31+01:00;48.86502,2.344388;36 Rue Etienne Marcel 75002 Paris;75102;Paris centre
FR*V75*EHBSAE*PDA*02*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EHBSAE*PDA*02*3;2022-12-02T14:41:59+01:00;48.846973,2.2558389;1-3 Av. du Général Sarrail 75016 Paris;16116;16e Arrondissement
FR*V75*EPX16*11*5;Occupé (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*11*5;2022-12-02T14:57:50+01:00;48.8685,2.2927;16 Place des États-Unis 75016 Paris;75116;16e Arrondissement
FR*V75*EPX07*11*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*11*3;2022-12-02T14:43:57+01:00;48.85617,2.308076;13 Rue Ernest Psichari 75007 Paris;75107;07e Arrondissement
FR*V75*EPX16*20*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*20*2;2022-12-02T14:52:50+01:00;48.8646,2.2754;70 Avenue Henri Martin 75016 Paris;75116;16e Arrondissement
FR*V75*EPX17*15*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*15*2;2022-12-02T14:45:04+01:00;48.879463,2.2899947;73 Avenue des Ternes 75017 Paris;75117;17e Arrondissement
FR*V75*EPX08*20*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*20*1;2022-12-02T14:44:33+01:00;48.876186,2.3082976;40 Rue de Courcelles 75008 Paris;75108;08e Arrondissement
FR*V75*EPX15*12*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*12*3;2022-12-02T14:52:12+01:00;48.837364,2.3059905;44 Rue Paul Barruel 75015 Paris;75115;15e Arrondissement
FR*V75*EPX08*14*5;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*14*5;2022-12-02T14:48:21+01:00;48.87057,2.301121;44 Avenue George V 75008 Paris;75108;08e Arrondissement
FR*V75*EPX02*09*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX02*09*3;2022-12-02T14:48:56+01:00;48.86781,2.34525;116 Rue Réaumur 75002 Paris;75102;Paris centre
